     index           time           Name             ID        Type      Format  Len      Data
  00000000         000.700.057             接收            008        DATA    STANDARD    8      02 AA 00 00 00 00 00 00 
  00000001         000.699.984             接收            020        DATA    STANDARD    8      00 AB 02 00 00 00 00 00 
  00000002         000.050.062             接收            009        DATA    STANDARD    8      42 87 00 00 00 00 00 00 
  00000003         001.750.169             接收            008        DATA    STANDARD    8      0E 0A 00 00 00 00 00 00 
  00000004         000.099.985             接收            00A        DATA    STANDARD    8      00 7E 00 00 00 00 00 00 
  00000005         001.750.279             接收            008        DATA    STANDARD    8      0F 0A 00 00 00 00 00 00 
  00000006         000.700.097             接收            008        DATA    STANDARD    8      03 AA 00 00 00 00 00 00 
  00000007         000.699.977             接收            021        DATA    STANDARD    8      00 AB 03 00 00 00 00 00 
  00000008         001.750.282             接收            008        DATA    STANDARD    8      10 0A 00 00 00 00 00 00 
  00000009         001.750.173             接收            008        DATA    STANDARD    8      00 82 00 01 00 00 00 00 
  00000010         000.750.119             接收            008        DATA    STANDARD    8      04 AA 00 00 00 00 00 00 
  00000011         000.749.953             接收            022        DATA    STANDARD    8      00 AB 04 00 00 00 00 00 
  00000012         001.750.172             接收            008        DATA    STANDARD    8      00 83 00 00 00 00 00 00 
  00000013         001.750.283             接收            008        DATA    STANDARD    8      00 84 00 00 00 00 00 00 
  00000014         000.600.050             接收            008        DATA    STANDARD    8      01 AA 00 00 00 00 00 00 
  00000015         000.600.045             接收            01F        DATA    STANDARD    8      00 AB 01 00 00 00 00 00 
  00000016         001.950.172             接收            008        DATA    STANDARD    8      00 85 00 00 00 20 20 34 
  00000017         002.050.197             接收            008        DATA    STANDARD    8      00 86 00 00 00 04 01 05 
  00000018         000.000.000             接收            008        DATA    STANDARD    8      14 0A 10 05 04 16 28 48 
  00000019         000.800.089             接收            008        DATA    STANDARD    8      01 BC 04 00 00 00 00 00 
  00000020         001.750.280             接收            008        DATA    STANDARD    8      00 01 04 00 00 04 0C 00 
  00000021         001.750.292             接收            008        DATA    STANDARD    8      01 0A 00 00 00 00 00 00 
  00000022         001.750.164             接收            008        DATA    STANDARD    8      02 0A 00 00 00 00 00 00 
  00000023         001.750.249             接收            008        DATA    STANDARD    8      03 0A 00 00 00 00 00 00 
  00000024         001.750.244             接收            008        DATA    STANDARD    8      04 0A 04 00 00 00 04 1E 
  00000025         001.750.152             接收            008        DATA    STANDARD    8      05 0A 00 00 00 00 00 00 
  00000026         000.000.000             接收            008        DATA    STANDARD    8      14 0A 10 05 04 16 28 49 
  00000027         001.750.165             接收            008        DATA    STANDARD    8      06 0A 00 00 00 00 00 00 
  00000028         001.750.267             接收            008        DATA    STANDARD    8      07 0A 00 00 00 00 00 00 
  00000029         001.750.288             接收            008        DATA    STANDARD    8      08 0A 00 00 00 00 00 00 
  00000030         001.750.215             接收            008        DATA    STANDARD    8      09 0A 00 00 00 00 00 00 
  00000031         000.000.000             接收            008        DATA    STANDARD    8      0A 0A 00 00 06 16 28 49 
  00000032         001.750.267             接收            008        DATA    STANDARD    8      0B 0A 00 00 00 00 00 00 
  00000033         001.750.266             接收            008        DATA    STANDARD    8      0C 0A 00 00 00 00 00 00 
  00000034         001.750.171             接收            008        DATA    STANDARD    8      0D 0A 00 00 00 00 00 00 
  00000035         000.000.000             接收            008        DATA    STANDARD    8      14 0A 10 05 04 16 28 50 
  00000036         000.000.000             接收            008        DATA    STANDARD    8      14 0A 10 05 04 16 28 51 
  00000037         000.000.000             接收            008        DATA    STANDARD    8      0A 0A 00 00 06 16 28 51 
