ID,1,2,3,4,5,6,7,8,9
8,0,134,0,0,0,4,1,5,0
9,66,135,0,0,0,0,0,0,0
8,0,1,4,2,0,4,137,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,20,10,16,4,1,25,87,9,0
9,66,135,0,0,0,0,0,0,0
8,0,188,4,0,0,0,0,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
34,0,171,4,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,1,4,2,0,4,137,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,1,130,0,1,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,1,4,2,0,4,141,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,1,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,1,170,0,0,0,0,0,0,0
31,0,171,1,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,1,4,2,0,4,173,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,2,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,3,10,8,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,2,170,0,0,0,0,0,0,0
32,0,171,2,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,4,10,6,0,0,1,4,19,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,5,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,20,10,16,4,1,25,87,16,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,6,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,7,10,8,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,3,170,0,0,0,0,0,0,0
33,0,171,3,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,7,10,8,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,1,4,2,0,4,141,0,FLOOR
9,66,135,0,0,0,0,0,0,0
8,0,188,4,0,0,0,0,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,10,10,0,0,6,25,87,17,0
9,66,135,0,0,0,0,0,0,0
8,0,1,4,1,0,4,13,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,4,10,4,0,0,0,4,19,0
9,66,135,0,0,0,0,0,0,0
8,0,130,0,1,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,11,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,4,170,0,0,0,0,0,0,0
34,0,171,4,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,1,4,1,0,4,45,0,FLOOR
9,66,135,0,0,0,0,0,0,0
8,12,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,13,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,1,170,0,0,0,0,0,0,0
31,0,171,1,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,14,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,15,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,2,170,0,0,0,0,0,0,0
32,0,171,2,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,16,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,1,4,4,0,4,44,0,FLOOR
9,66,135,0,0,0,0,0,0,0
8,3,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,7,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,9,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,1,4,4,0,4,12,0,FLOOR
9,66,135,0,0,0,0,0,0,0
8,0,130,0,1,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,3,170,0,0,0,0,0,0,0
33,0,171,3,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,131,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,132,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,4,170,0,0,0,0,0,0,0
34,0,171,4,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,4,10,4,32,0,0,4,19,0
9,66,135,0,0,0,0,0,0,0
8,16,130,0,1,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,1,4,12,0,4,12,0,FLOOR
9,66,135,0,0,0,0,0,0,0
8,0,1,4,12,0,4,44,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,133,0,0,0,32,32,52,FLOOR
9,67,135,0,0,0,0,0,0,0
8,0,134,0,0,0,4,1,5,0
10,0,126,0,0,0,0,0,0,0
9,67,135,0,0,0,0,0,0,0
8,0,134,0,0,0,4,1,1,0
9,67,135,0,0,0,0,0,0,0
8,20,10,16,4,1,25,87,18,0
10,0,126,0,0,0,0,0,0,0
9,67,135,0,0,0,0,0,0,0
8,0,134,0,0,0,4,1,0,0
9,67,135,0,0,0,0,0,0,0
8,1,188,4,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,67,135,0,0,0,0,0,0,0
8,1,170,0,0,0,0,0,0,0
31,0,171,1,0,0,0,0,0,0
9,67,135,0,0,0,0,0,0,0
8,0,1,4,12,0,4,44,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,67,135,0,0,0,0,0,0,0
8,1,10,0,0,0,0,0,0,0
9,67,135,0,0,0,0,0,0,0
8,2,170,0,0,0,0,0,0,0
32,0,171,2,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,0,1,4,12,0,4,12,0,FLOOR
9,65,135,0,0,0,0,0,0,0
8,0,130,0,1,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,0,134,0,0,0,4,1,2,0
9,65,135,0,0,0,0,0,0,0
8,0,1,4,4,0,4,12,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,4,10,4,0,0,0,4,19,0
9,65,135,0,0,0,0,0,0,0
8,2,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,3,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,3,170,0,0,0,0,0,0,0
33,0,171,3,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,4,10,4,0,0,0,4,19,0
9,65,135,0,0,0,0,0,0,0
8,0,1,4,4,0,4,44,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,5,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,20,10,16,4,1,25,87,19,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,6,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,7,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,4,170,0,0,0,0,0,0,0
34,0,171,4,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,8,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,9,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,1,188,4,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,10,10,0,0,6,25,87,19,0
9,65,135,0,0,0,0,0,0,0
8,11,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,1,170,0,0,0,0,0,0,0
31,0,171,1,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,0,1,4,4,0,4,12,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,12,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,13,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,2,170,0,0,0,0,0,0,0
32,0,171,2,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,14,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,15,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,3,170,0,0,0,0,0,0,0
33,0,171,3,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,16,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,0,130,0,1,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,0,1,4,4,0,4,44,0,FLOOR
9,65,135,0,0,0,0,0,0,0
8,4,170,0,0,0,0,0,0,0
34,0,171,4,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,0,131,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,0,132,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,1,170,0,0,0,0,0,0,0
31,0,171,1,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,0,133,0,0,0,32,32,52,FLOOR
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,0,134,0,0,0,4,1,2,0
9,65,135,0,0,0,0,0,0,0
8,20,10,16,4,1,25,87,20,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,1,188,4,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,2,170,0,0,0,0,0,0,0
32,0,171,2,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,0,1,4,4,0,4,44,0,FLOOR
9,65,135,0,0,0,0,0,0,0
8,0,1,4,4,0,4,12,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,1,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,3,170,0,0,0,0,0,0,0
33,0,171,3,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,2,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,3,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,4,170,0,0,0,0,0,0,0
34,0,171,4,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,4,10,4,0,0,0,4,19,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,5,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,20,10,16,4,1,25,87,21,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,0,1,4,4,0,4,44,0,FLOOR
9,65,135,0,0,0,0,0,0,0
8,6,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,7,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,1,170,0,0,0,0,0,0,0
31,0,171,1,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,8,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,9,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,1,188,4,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,10,10,0,0,6,25,87,21,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,11,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,2,170,0,0,0,0,0,0,0
32,0,171,2,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,12,10,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,8,130,0,1,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,65,135,0,0,0,0,0,0,0
8,0,1,4,20,0,4,12,0,FLOOR
9,65,135,0,0,0,0,0,0,0
8,4,10,4,64,0,0,4,19,0
10,0,126,0,0,0,0,0,0,0
9,67,135,0,0,0,0,0,0,0
8,13,10,0,0,0,0,0,0,0
9,67,135,0,0,0,0,0,0,0
8,0,134,0,0,0,4,1,0,0
10,0,126,0,0,0,0,0,0,0
9,67,135,0,0,0,0,0,0,0
8,3,170,0,0,0,0,0,0,0
33,0,171,3,0,0,0,0,0,0
9,67,135,0,0,0,0,0,0,0
8,14,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,67,135,0,0,0,0,0,0,0
8,15,10,0,0,0,0,0,0,0
9,67,135,0,0,0,0,0,0,0
8,4,170,0,0,0,0,0,0,0
34,0,171,4,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,67,135,0,0,0,0,0,0,0
8,0,1,4,20,0,4,44,0,FLOOR
9,67,135,0,0,0,0,0,0,0
8,0,134,0,0,0,4,1,1,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,1,4,16,0,4,12,0,FLOOR
9,66,135,0,0,0,0,0,0,0
8,0,1,4,0,0,4,12,0,FLOOR
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,4,10,4,0,0,0,4,19,0
9,66,135,0,0,0,0,0,0,0
8,0,130,0,1,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,134,0,0,0,4,1,5,0
9,66,135,0,0,0,0,0,0,0
8,16,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,130,0,1,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,1,170,0,0,0,0,0,0,0
31,0,171,1,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,131,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,132,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,2,170,0,0,0,0,0,0,0
32,0,171,2,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,133,0,0,0,32,32,52,FLOOR
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,134,0,0,0,4,1,5,0
9,66,135,0,0,0,0,0,0,0
8,20,10,16,4,1,25,87,23,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,1,188,4,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,3,170,0,0,0,0,0,0,0
33,0,171,3,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,1,4,0,0,4,12,0,FLOOR
9,66,135,0,0,0,0,0,0,0
8,1,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,4,170,0,0,0,0,0,0,0
34,0,171,4,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,2,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,3,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,1,170,0,0,0,0,0,0,0
31,0,171,1,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,4,10,4,0,0,0,4,19,0
9,66,135,0,0,0,0,0,0,0
8,5,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,20,10,16,4,1,25,87,23,0
9,66,135,0,0,0,0,0,0,0
8,6,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,7,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,2,170,0,0,0,0,0,0,0
32,0,171,2,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,8,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,9,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,1,188,4,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,10,10,0,0,6,25,87,24,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,11,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,3,170,0,0,0,0,0,0,0
33,0,171,3,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,12,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,13,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,4,170,0,0,0,0,0,0,0
34,0,171,4,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,14,10,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,15,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,1,170,0,0,0,0,0,0,0
31,0,171,1,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,16,10,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,130,0,1,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,2,170,0,0,0,0,0,0,0
32,0,171,2,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,131,0,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,132,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,3,170,0,0,0,0,0,0,0
33,0,171,3,0,0,0,0,0,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,0,133,0,0,0,32,32,52,FLOOR
9,66,135,0,0,0,0,0,0,0
8,0,134,0,0,0,4,1,5,0
10,0,126,0,0,0,0,0,0,0
9,66,135,0,0,0,0,0,0,0
8,20,10,16,4,1,25,87,24,0
9,66,135,0,0,0,0,0,0,0
8,1,188,4,0,0,0,0,0,0
8,1,188,4,0,0,0,0,0,0
